Time,sleep_predictions
2021-01-22 01:30:31.934,1.0
2021-01-22 01:31:02.935,0.0
2021-01-22 01:31:33.933,0.0
2021-01-22 01:32:04.932,1.0
2021-01-22 01:32:35.934,1.0
2021-01-22 01:33:07.932,1.0
2021-01-22 01:33:38.935,1.0
2021-01-22 01:34:09.934,1.0
2021-01-22 01:34:42.932,0.0
2021-01-22 01:35:13.935,0.0
2021-01-22 01:35:45.933,0.0
2021-01-22 01:36:16.933,0.0
2021-01-22 01:36:48.933,0.0
2021-01-22 01:37:19.933,0.0
2021-01-22 01:37:50.932,0.0
2021-01-22 01:38:22.934,0.0
2021-01-22 01:38:52.933,0.0
2021-01-22 01:39:24.934,0.0
2021-01-22 01:39:56.933,0.0
2021-01-22 01:40:26.933,0.0
2021-01-22 01:40:58.933,0.0
2021-01-22 01:41:29.933,0.0
2021-01-22 01:41:59.933,0.0
2021-01-22 01:42:31.932,0.0
2021-01-22 01:43:02.933,0.0
2021-01-22 01:43:34.932,0.0
2021-01-22 01:44:05.933,0.0
2021-01-22 01:44:36.934,0.0
2021-01-22 01:45:07.935,0.0
2021-01-22 01:45:39.934,0.0
2021-01-22 01:46:09.935,1.0
2021-01-22 01:46:42.933,1.0
2021-01-22 01:47:13.936,0.0
2021-01-22 01:47:44.933,0.0
2021-01-22 01:48:14.933,0.0
2021-01-22 01:48:46.933,0.0
2021-01-22 01:49:16.933,0.0
2021-01-22 01:49:48.933,0.0
2021-01-22 01:50:20.933,0.0
2021-01-22 01:50:50.933,0.0
2021-01-22 01:51:22.935,0.0
2021-01-22 01:51:53.933,0.0
2021-01-22 01:52:23.934,0.0
2021-01-22 01:52:55.932,0.0
2021-01-22 01:53:25.933,0.0
2021-01-22 01:53:57.934,0.0
2021-01-22 01:54:28.933,0.0
2021-01-22 01:54:58.931,0.0
2021-01-22 01:55:30.933,0.0
2021-01-22 01:56:00.932,0.0
2021-01-22 01:56:32.931,0.0
2021-01-22 01:57:04.933,1.0
2021-01-22 01:57:35.932,1.0
2021-01-22 01:58:07.931,0.0
2021-01-22 01:58:38.933,0.0
2021-01-22 01:59:09.934,1.0
2021-01-22 01:59:42.932,1.0
2021-01-22 02:00:14.933,0.0
2021-01-22 02:00:46.933,0.0
2021-01-22 02:01:17.934,0.0
2021-01-22 02:01:49.934,0.0
2021-01-22 02:02:20.933,0.0
2021-01-22 02:02:51.935,0.0
2021-01-22 02:03:22.933,0.0
2021-01-22 02:03:53.933,0.0
2021-01-22 02:04:24.934,0.0
2021-01-22 02:04:55.934,0.0
2021-01-22 02:05:25.933,0.0
2021-01-22 02:05:57.933,0.0
2021-01-22 02:06:27.932,0.0
2021-01-22 02:06:59.934,0.0
2021-01-22 02:07:31.933,0.0
2021-01-22 02:08:01.933,0.0
2021-01-22 02:08:33.934,0.0
2021-01-22 02:09:04.932,0.0
2021-01-22 02:09:34.934,0.0
2021-01-22 02:10:06.932,0.0
2021-01-22 02:10:36.934,0.0
2021-01-22 02:11:08.933,0.0
2021-01-22 02:11:41.933,0.0
2021-01-22 02:12:13.934,0.0
2021-01-22 02:12:44.933,0.0
2021-01-22 02:13:15.932,0.0
2021-01-22 02:13:47.931,0.0
2021-01-22 02:14:18.933,0.0
2021-01-22 02:14:50.933,0.0
2021-01-22 02:15:21.932,0.0
2021-01-22 02:15:52.932,0.0
2021-01-22 02:16:24.932,0.0
2021-01-22 02:16:55.932,0.0
2021-01-22 02:17:27.932,0.0
2021-01-22 02:17:58.931,0.0
2021-01-22 02:18:29.934,0.0
2021-01-22 02:19:00.933,0.0
2021-01-22 02:19:31.933,0.0
2021-01-22 02:20:01.932,0.0
2021-01-22 02:20:33.934,0.0
2021-01-22 02:21:04.932,0.0
2021-01-22 02:21:35.935,0.0
2021-01-22 02:22:07.932,0.0
2021-01-22 02:22:37.933,0.0
2021-01-22 02:23:09.933,0.0
2021-01-22 02:23:40.933,0.0
2021-01-22 02:24:11.933,0.0
2021-01-22 02:24:42.932,0.0
2021-01-22 02:25:14.935,0.0
2021-01-22 02:25:45.934,0.0
2021-01-22 02:26:16.933,0.0
2021-01-22 02:26:48.933,0.0
2021-01-22 02:27:19.933,0.0
2021-01-22 02:27:50.932,0.0
2021-01-22 02:28:22.933,0.0
2021-01-22 02:28:53.933,0.0
2021-01-22 02:29:25.933,0.0
2021-01-22 02:29:55.933,0.0
2021-01-22 02:30:26.932,0.0
2021-01-22 02:30:57.933,0.0
2021-01-22 02:31:28.931,0.0
2021-01-22 02:31:59.934,0.0
2021-01-22 02:32:31.933,0.0
2021-01-22 02:33:01.932,0.0
2021-01-22 02:33:33.933,0.0
2021-01-22 02:34:04.934,0.0
2021-01-22 02:34:35.933,0.0
2021-01-22 02:35:07.934,0.0
2021-01-22 02:35:38.932,0.0
2021-01-22 02:36:10.933,0.0
2021-01-22 02:36:42.933,0.0
2021-01-22 02:37:14.934,0.0
2021-01-22 02:37:45.932,0.0
2021-01-22 02:38:17.933,0.0
2021-01-22 02:38:49.932,0.0
2021-01-22 02:39:20.933,0.0
2021-01-22 02:39:52.932,0.0
2021-01-22 02:40:23.931,0.0
2021-01-22 02:40:53.931,0.0
2021-01-22 02:41:25.932,0.0
2021-01-22 02:41:56.933,0.0
2021-01-22 02:42:27.934,0.0
2021-01-22 02:42:59.933,0.0
2021-01-22 02:43:30.932,0.0
2021-01-22 02:44:02.935,0.0
2021-01-22 02:44:33.934,0.0
2021-01-22 02:45:04.934,0.0
2021-01-22 02:45:36.933,0.0
2021-01-22 02:46:07.933,0.0
2021-01-22 02:46:39.935,0.0
2021-01-22 02:47:11.934,0.0
2021-01-22 02:47:43.932,0.0
2021-01-22 02:48:14.932,0.0
2021-01-22 02:48:46.932,0.0
2021-01-22 02:49:17.931,0.0
2021-01-22 02:49:48.932,0.0
2021-01-22 02:50:19.934,0.0
2021-01-22 02:50:50.933,0.0
2021-01-22 02:51:21.933,0.0
2021-01-22 02:51:53.933,1.0
2021-01-22 02:52:24.933,0.0
2021-01-22 02:52:55.933,0.0
2021-01-22 02:53:27.933,1.0
2021-01-22 02:53:58.932,1.0
2021-01-22 02:54:30.933,1.0
2021-01-22 02:55:00.932,1.0
2021-01-22 02:55:31.935,1.0
2021-01-22 02:56:02.934,1.0
2021-01-22 02:56:32.933,0.0
2021-01-22 02:57:04.932,0.0
2021-01-22 02:57:35.934,0.0
2021-01-22 02:58:06.933,0.0
2021-01-22 02:58:37.931,0.0
2021-01-22 02:59:07.933,0.0
2021-01-22 02:59:39.934,0.0
2021-01-22 03:00:12.931,0.0
2021-01-22 03:00:44.933,0.0
2021-01-22 03:01:14.932,0.0
2021-01-22 03:01:44.933,0.0
2021-01-22 03:02:16.932,0.0
2021-01-22 03:02:47.932,0.0
2021-01-22 03:03:18.933,0.0
2021-01-22 03:03:50.933,0.0
2021-01-22 03:04:21.933,0.0
2021-01-22 03:04:53.933,0.0
2021-01-22 03:05:23.933,0.0
2021-01-22 03:05:53.935,0.0
2021-01-22 03:06:25.931,0.0
2021-01-22 03:06:55.933,0.0
2021-01-22 03:07:27.934,0.0
2021-01-22 03:07:59.934,0.0
2021-01-22 03:08:30.934,0.0
2021-01-22 03:09:02.934,0.0
2021-01-22 03:09:32.933,0.0
2021-01-22 03:10:02.932,0.0
2021-01-22 03:10:34.932,0.0
2021-01-22 03:11:04.932,0.0
2021-01-22 03:11:36.934,0.0
2021-01-22 03:12:07.933,0.0
2021-01-22 03:12:37.936,0.0
2021-01-22 03:13:09.934,0.0
2021-01-22 03:13:39.933,0.0
2021-01-22 03:14:13.933,0.0
2021-01-22 03:14:43.938,0.0
2021-01-22 03:15:15.934,0.0
2021-01-22 03:15:46.934,0.0
2021-01-22 03:16:16.934,0.0
2021-01-22 03:16:48.933,0.0
2021-01-22 03:17:18.931,0.0
2021-01-22 03:17:50.934,0.0
2021-01-22 03:18:22.934,0.0
2021-01-22 03:18:52.933,0.0
2021-01-22 03:19:24.934,0.0
2021-01-22 03:19:55.932,1.0
2021-01-22 03:20:25.933,1.0
2021-01-22 03:20:57.932,1.0
2021-01-22 03:21:27.934,1.0
2021-01-22 03:21:59.933,1.0
2021-01-22 03:22:30.933,1.0
2021-01-22 03:23:00.932,1.0
2021-01-22 03:23:32.932,1.0
2021-01-22 03:24:02.933,1.0
2021-01-22 03:24:34.933,1.0
2021-01-22 03:25:06.935,1.0
2021-01-22 03:25:37.933,1.0
2021-01-22 03:26:08.933,1.0
2021-01-22 03:26:39.933,0.0
2021-01-22 03:27:09.932,0.0
2021-01-22 03:27:41.934,0.0
2021-01-22 03:28:13.933,0.0
2021-01-22 03:28:45.932,0.0
2021-01-22 03:29:16.933,0.0
2021-01-22 03:29:48.935,0.0
2021-01-22 03:30:19.932,0.0
2021-01-22 03:30:51.932,0.0
2021-01-22 03:31:23.933,1.0
2021-01-22 03:31:54.933,0.0
2021-01-22 03:32:26.932,0.0
2021-01-22 03:32:57.932,0.0
2021-01-22 03:33:28.932,0.0
2021-01-22 03:33:59.933,0.0
2021-01-22 03:34:30.931,0.0
2021-01-22 03:35:02.932,0.0
2021-01-22 03:35:33.933,0.0
2021-01-22 03:36:04.934,0.0
2021-01-22 03:36:36.934,0.0
2021-01-22 03:37:06.933,0.0
2021-01-22 03:37:37.933,0.0
2021-01-22 03:38:08.931,0.0
2021-01-22 03:38:39.934,0.0
2021-01-22 03:39:10.933,0.0
2021-01-22 03:39:42.934,0.0
2021-01-22 03:40:13.933,0.0
2021-01-22 03:40:44.933,0.0
2021-01-22 03:41:15.932,1.0
2021-01-22 03:41:47.934,0.0
2021-01-22 03:42:18.936,0.0
2021-01-22 03:42:50.934,0.0
2021-01-22 03:43:21.932,0.0
2021-01-22 03:43:52.933,0.0
2021-01-22 03:44:24.933,0.0
2021-01-22 03:44:55.933,0.0
2021-01-22 03:45:26.933,0.0
2021-01-22 03:45:57.934,0.0
2021-01-22 03:46:28.933,0.0
2021-01-22 03:47:00.932,0.0
2021-01-22 03:47:31.933,0.0
2021-01-22 03:48:02.933,0.0
2021-01-22 03:48:34.933,0.0
2021-01-22 03:49:05.934,0.0
2021-01-22 03:49:37.932,0.0
2021-01-22 03:50:09.935,0.0
2021-01-22 03:50:42.938,0.0
2021-01-22 03:51:13.935,0.0
2021-01-22 03:51:45.939,0.0
2021-01-22 03:52:16.932,0.0
2021-01-22 03:52:47.934,0.0
2021-01-22 03:53:19.933,0.0
2021-01-22 03:53:50.933,0.0
2021-01-22 03:54:21.933,0.0
2021-01-22 03:54:53.935,0.0
2021-01-22 03:55:23.933,0.0
2021-01-22 03:55:55.934,0.0
2021-01-22 03:56:27.932,0.0
2021-01-22 03:56:57.933,0.0
2021-01-22 03:57:29.933,0.0
2021-01-22 03:58:00.932,0.0
2021-01-22 03:58:31.933,0.0
2021-01-22 03:59:03.935,0.0
2021-01-22 03:59:34.932,0.0
2021-01-22 04:00:06.933,0.0
2021-01-22 04:00:37.933,0.0
2021-01-22 04:01:07.934,0.0
2021-01-22 04:01:39.934,0.0
2021-01-22 04:02:09.935,0.0
2021-01-22 04:02:43.931,0.0
2021-01-22 04:03:13.932,0.0
2021-01-22 04:03:45.932,0.0
2021-01-22 04:04:16.932,0.0
2021-01-22 04:04:46.933,0.0
2021-01-22 04:05:18.933,0.0
2021-01-22 04:05:49.934,0.0
2021-01-22 04:06:21.935,0.0
2021-01-22 04:06:53.934,0.0
2021-01-22 04:07:24.933,0.0
2021-01-22 04:07:56.934,0.0
2021-01-22 04:08:27.933,0.0
2021-01-22 04:08:58.935,0.0
2021-01-22 04:09:30.933,0.0
2021-01-22 04:10:00.934,0.0
2021-01-22 04:10:32.933,0.0
2021-01-22 04:11:04.933,0.0
2021-01-22 04:11:34.932,0.0
2021-01-22 04:12:06.932,0.0
2021-01-22 04:12:37.932,0.0
2021-01-22 04:13:08.932,0.0
2021-01-22 04:13:41.933,0.0
2021-01-22 04:14:13.935,0.0
2021-01-22 04:14:44.933,0.0
2021-01-22 04:15:15.933,0.0
2021-01-22 04:15:46.933,0.0
2021-01-22 04:16:18.932,0.0
2021-01-22 04:16:48.932,0.0
2021-01-22 04:17:20.934,0.0
2021-01-22 04:17:51.933,0.0
2021-01-22 04:18:22.932,0.0
2021-01-22 04:18:53.934,0.0
2021-01-22 04:19:24.933,0.0
2021-01-22 04:19:55.934,0.0
2021-01-22 04:20:26.934,0.0
2021-01-22 04:20:58.933,0.0
2021-01-22 04:21:29.934,0.0
2021-01-22 04:22:00.933,0.0
2021-01-22 04:22:32.934,0.0
2021-01-22 04:23:03.933,0.0
2021-01-22 04:23:34.932,0.0
2021-01-22 04:24:05.934,0.0
2021-01-22 04:24:36.934,0.0
2021-01-22 04:25:07.934,0.0
2021-01-22 04:25:38.933,0.0
2021-01-22 04:26:08.933,0.0
2021-01-22 04:26:41.935,1.0
2021-01-22 04:27:13.933,0.0
2021-01-22 04:27:44.937,0.0
2021-01-22 04:28:14.934,0.0
2021-01-22 04:28:46.933,0.0
2021-01-22 04:29:17.933,0.0
2021-01-22 04:29:48.933,0.0
2021-01-22 04:30:20.935,0.0
2021-01-22 04:30:51.934,0.0
2021-01-22 04:31:23.933,0.0
2021-01-22 04:31:55.934,0.0
2021-01-22 04:32:26.933,0.0
2021-01-22 04:32:58.932,1.0
2021-01-22 04:33:28.934,0.0
2021-01-22 04:33:58.933,0.0
2021-01-22 04:34:30.933,0.0
2021-01-22 04:35:01.932,0.0
2021-01-22 04:35:33.932,0.0
2021-01-22 04:36:03.932,0.0
2021-01-22 04:36:33.934,0.0
2021-01-22 04:37:05.933,0.0
2021-01-22 04:37:37.933,1.0
2021-01-22 04:38:08.934,1.0
2021-01-22 04:38:39.934,0.0
2021-01-22 04:39:09.935,0.0
2021-01-22 04:39:42.932,0.0
2021-01-22 04:40:13.933,0.0
2021-01-22 04:40:44.932,0.0
2021-01-22 04:41:14.933,0.0
2021-01-22 04:41:46.933,0.0
2021-01-22 04:42:18.932,0.0
2021-01-22 04:42:49.932,0.0
2021-01-22 04:43:21.933,0.0
2021-01-22 04:43:51.933,0.0
2021-01-22 04:44:21.933,0.0
2021-01-22 04:44:53.933,0.0
2021-01-22 04:45:23.934,0.0
2021-01-22 04:45:55.933,0.0
2021-01-22 04:46:26.931,0.0
2021-01-22 04:46:57.934,0.0
2021-01-22 04:47:29.933,0.0
2021-01-22 04:47:59.933,0.0
2021-01-22 04:48:29.933,0.0
2021-01-22 04:49:01.934,0.0
2021-01-22 04:49:32.935,0.0
2021-01-22 04:50:04.932,0.0
2021-01-22 04:50:34.933,0.0
2021-01-22 04:51:04.944,0.0
2021-01-22 04:51:36.932,0.0
2021-01-22 04:52:07.933,0.0
2021-01-22 04:52:39.935,0.0
2021-01-22 04:53:10.934,0.0
2021-01-22 04:53:42.934,0.0
2021-01-22 04:54:13.932,0.0
2021-01-22 04:54:44.934,0.0
2021-01-22 04:55:16.933,0.0
2021-01-22 04:55:47.933,0.0
2021-01-22 04:56:18.932,0.0
2021-01-22 04:56:49.932,0.0
2021-01-22 04:57:20.934,0.0
2021-01-22 04:57:52.931,0.0
2021-01-22 04:58:23.935,0.0
2021-01-22 04:58:54.933,0.0
2021-01-22 04:59:26.936,0.0
2021-01-22 04:59:56.932,1.0
2021-01-22 05:00:28.934,0.0
2021-01-22 05:00:58.934,0.0
2021-01-22 05:01:29.933,0.0
2021-01-22 05:02:00.932,0.0
2021-01-22 05:02:30.933,0.0
2021-01-22 05:03:02.934,0.0
2021-01-22 05:03:34.933,1.0
2021-01-22 05:04:04.933,0.0
2021-01-22 05:04:36.933,0.0
2021-01-22 05:05:07.933,1.0
2021-01-22 05:05:38.933,1.0
2021-01-22 05:06:09.933,0.0
2021-01-22 05:06:39.933,0.0
2021-01-22 05:07:12.934,1.0
2021-01-22 05:07:43.935,0.0
2021-01-22 05:08:14.933,0.0
2021-01-22 05:08:44.932,0.0
2021-01-22 05:09:16.933,0.0
2021-01-22 05:09:48.932,0.0
2021-01-22 05:10:19.934,0.0
2021-01-22 05:10:51.933,0.0
2021-01-22 05:11:21.933,0.0
2021-01-22 05:11:51.934,0.0
2021-01-22 05:12:23.932,0.0
2021-01-22 05:12:54.933,0.0
2021-01-22 05:13:26.934,0.0
2021-01-22 05:13:58.933,0.0
2021-01-22 05:14:29.933,0.0
2021-01-22 05:15:00.932,0.0
2021-01-22 05:15:31.934,0.0
2021-01-22 05:16:02.932,0.0
2021-01-22 05:16:34.933,0.0
2021-01-22 05:17:05.934,0.0
2021-01-22 05:17:36.933,0.0
2021-01-22 05:18:07.933,0.0
2021-01-22 05:18:38.933,0.0
2021-01-22 05:19:11.934,1.0
2021-01-22 05:19:43.933,0.0
2021-01-22 05:20:14.932,0.0
2021-01-22 05:20:44.935,1.0
2021-01-22 05:21:16.932,1.0
2021-01-22 05:21:46.932,1.0
2021-01-22 05:22:16.934,1.0
2021-01-22 05:22:48.934,1.0
2021-01-22 05:23:19.933,1.0
2021-01-22 05:23:51.932,1.0
2021-01-22 05:24:23.934,1.0
2021-01-22 05:24:54.934,1.0
2021-01-22 05:25:26.933,0.0
2021-01-22 05:25:57.932,1.0
2021-01-22 05:26:28.933,1.0
2021-01-22 05:26:59.934,1.0
2021-01-22 05:27:30.933,1.0
2021-01-22 05:28:02.932,1.0
2021-01-22 05:28:33.932,1.0
2021-01-22 05:29:03.935,1.0
2021-01-22 05:29:35.934,1.0
2021-01-22 05:30:06.933,1.0
2021-01-22 05:30:38.934,1.0
2021-01-22 05:31:09.934,1.0
2021-01-22 05:31:39.934,1.0
2021-01-22 05:32:11.933,1.0
2021-01-22 05:32:42.933,1.0
2021-01-22 05:33:13.934,1.0
2021-01-22 05:33:44.933,1.0
2021-01-22 05:34:15.933,1.0
2021-01-22 05:34:47.933,1.0
2021-01-22 05:35:17.933,1.0
2021-01-22 05:35:49.934,0.0
2021-01-22 05:36:20.933,0.0
2021-01-22 05:36:51.934,0.0
2021-01-22 05:37:23.932,0.0
2021-01-22 05:37:54.934,0.0
2021-01-22 05:38:26.933,0.0
2021-01-22 05:38:58.933,0.0
2021-01-22 05:39:29.933,0.0
2021-01-22 05:40:00.934,0.0
2021-01-22 05:40:31.934,0.0
2021-01-22 05:41:01.933,0.0
2021-01-22 05:41:33.935,0.0
2021-01-22 05:42:03.933,0.0
2021-01-22 05:42:35.933,0.0
2021-01-22 05:43:05.933,0.0
2021-01-22 05:43:36.932,0.0
2021-01-22 05:44:07.934,0.0
2021-01-22 05:44:38.933,0.0
2021-01-22 05:45:11.932,0.0
2021-01-22 05:45:41.932,0.0
2021-01-22 05:46:13.932,0.0
2021-01-22 05:46:44.933,0.0
2021-01-22 05:47:15.932,0.0
2021-01-22 05:47:47.933,0.0
2021-01-22 05:48:18.933,0.0
2021-01-22 05:48:49.933,0.0
2021-01-22 05:49:21.934,0.0
2021-01-22 05:49:51.934,0.0
2021-01-22 05:50:23.933,0.0
2021-01-22 05:50:54.933,0.0
2021-01-22 05:51:25.932,0.0
2021-01-22 05:51:56.933,0.0
2021-01-22 05:52:26.934,0.0
2021-01-22 05:52:58.933,0.0
2021-01-22 05:53:29.932,0.0
2021-01-22 05:54:00.935,0.0
2021-01-22 05:54:32.933,0.0
2021-01-22 05:55:03.934,0.0
2021-01-22 05:55:34.932,0.0
2021-01-22 05:56:05.934,0.0
2021-01-22 05:56:35.933,0.0
2021-01-22 05:57:07.932,0.0
2021-01-22 05:57:38.934,0.0
2021-01-22 05:58:08.932,0.0
2021-01-22 05:58:40.934,0.0
2021-01-22 05:59:12.934,0.0
2021-01-22 05:59:44.931,0.0
2021-01-22 06:00:15.933,0.0
2021-01-22 06:00:47.934,0.0
2021-01-22 06:01:18.932,0.0
2021-01-22 06:01:50.933,0.0
2021-01-22 06:02:21.932,0.0
2021-01-22 06:02:52.933,0.0
2021-01-22 06:03:23.935,0.0
2021-01-22 06:03:53.933,0.0
2021-01-22 06:04:24.933,0.0
2021-01-22 06:04:56.933,0.0
2021-01-22 06:05:27.935,0.0
2021-01-22 06:05:58.933,0.0
2021-01-22 06:06:29.934,0.0
2021-01-22 06:07:00.935,0.0
2021-01-22 06:07:31.933,0.0
2021-01-22 06:08:02.933,0.0
2021-01-22 06:08:33.933,0.0
2021-01-22 06:09:05.932,0.0
2021-01-22 06:09:36.933,0.0
2021-01-22 06:10:07.934,0.0
2021-01-22 06:10:39.934,0.0
2021-01-22 06:11:12.934,0.0
2021-01-22 06:11:43.934,0.0
2021-01-22 06:12:14.932,0.0
2021-01-22 06:12:46.933,0.0
2021-01-22 06:13:17.932,0.0
2021-01-22 06:13:48.934,1.0
2021-01-22 06:14:19.933,0.0
2021-01-22 06:14:50.932,0.0
2021-01-22 06:15:21.933,0.0
2021-01-22 06:15:51.932,0.0
2021-01-22 06:16:23.933,0.0
2021-01-22 06:16:54.934,0.0
2021-01-22 06:17:25.935,0.0
2021-01-22 06:17:56.934,0.0
2021-01-22 06:18:27.933,0.0
2021-01-22 06:18:58.934,0.0
2021-01-22 06:19:29.933,0.0
2021-01-22 06:20:00.934,1.0
2021-01-22 06:20:31.932,0.0
2021-01-22 06:21:03.933,0.0
2021-01-22 06:21:34.932,0.0
2021-01-22 06:22:05.934,1.0
2021-01-22 06:22:36.933,0.0
