Time,sleep_predictions
2021-01-13 19:51:30.500,0.0
2021-01-13 19:52:00.500,0.0
2021-01-13 19:52:30.500,0.0
2021-01-13 19:53:00.500,0.0
2021-01-13 19:53:30.500,0.0
2021-01-13 19:54:00.500,0.0
2021-01-13 19:54:30.500,1.0
2021-01-13 19:55:00.500,1.0
2021-01-13 19:55:30.500,1.0
2021-01-13 19:56:00.500,1.0
2021-01-13 19:56:30.500,1.0
2021-01-13 19:57:00.500,1.0
2021-01-13 19:57:30.500,1.0
2021-01-13 19:58:00.500,1.0
2021-01-13 19:58:30.500,1.0
2021-01-13 19:59:00.500,1.0
2021-01-13 19:59:30.500,1.0
2021-01-13 20:00:00.500,1.0
2021-01-13 20:00:30.500,1.0
2021-01-13 20:01:00.500,1.0
2021-01-13 20:01:30.500,1.0
2021-01-13 20:02:00.500,1.0
2021-01-13 20:02:30.500,1.0
2021-01-13 20:03:00.500,1.0
2021-01-13 20:03:30.500,1.0
2021-01-13 20:04:00.500,1.0
2021-01-13 20:04:30.500,1.0
2021-01-13 20:05:00.500,1.0
2021-01-13 20:05:30.500,1.0
2021-01-13 20:06:00.500,1.0
2021-01-13 20:06:30.500,1.0
2021-01-13 20:07:00.500,1.0
2021-01-13 20:07:30.500,1.0
2021-01-13 20:08:00.500,1.0
2021-01-13 20:08:30.500,1.0
2021-01-13 20:09:00.500,1.0
2021-01-13 20:09:30.500,1.0
2021-01-13 20:10:00.500,1.0
2021-01-13 20:10:30.500,1.0
2021-01-13 20:11:00.500,1.0
2021-01-13 20:11:30.500,1.0
2021-01-13 20:12:00.500,1.0
2021-01-13 20:12:30.500,0.0
2021-01-13 20:13:00.500,0.0
2021-01-13 20:13:30.500,0.0
2021-01-13 20:14:00.500,1.0
2021-01-13 20:14:30.500,1.0
2021-01-13 20:15:00.500,1.0
2021-01-13 20:15:30.500,1.0
2021-01-13 20:16:00.500,1.0
2021-01-13 20:16:30.500,1.0
2021-01-13 20:17:00.500,1.0
2021-01-13 20:17:30.500,1.0
2021-01-13 20:18:00.500,0.0
2021-01-13 20:18:30.500,0.0
2021-01-13 20:19:00.500,0.0
2021-01-13 20:19:30.500,0.0
2021-01-13 20:20:00.500,0.0
2021-01-13 20:20:30.500,1.0
2021-01-13 20:21:00.500,1.0
2021-01-13 20:21:30.500,1.0
2021-01-13 20:22:00.500,1.0
2021-01-13 20:22:30.500,1.0
2021-01-13 20:23:00.500,1.0
2021-01-13 20:23:30.500,1.0
2021-01-13 20:24:00.500,1.0
2021-01-13 20:24:30.500,1.0
2021-01-13 20:25:00.500,1.0
2021-01-13 20:25:30.500,1.0
2021-01-13 20:26:00.500,1.0
2021-01-13 20:26:30.500,1.0
2021-01-13 20:27:00.500,1.0
2021-01-13 20:27:30.500,1.0
2021-01-13 20:28:00.500,1.0
2021-01-13 20:28:30.500,1.0
2021-01-13 20:29:00.500,1.0
2021-01-13 20:29:30.500,1.0
2021-01-13 20:30:00.500,1.0
2021-01-13 20:30:30.500,1.0
2021-01-13 20:31:00.500,1.0
2021-01-13 20:31:30.500,1.0
2021-01-13 20:32:00.500,1.0
2021-01-13 20:32:30.500,1.0
2021-01-13 20:33:00.500,1.0
2021-01-13 20:33:30.500,1.0
2021-01-13 20:34:00.500,1.0
2021-01-13 20:34:30.500,1.0
2021-01-13 20:35:00.500,1.0
2021-01-13 20:35:30.500,1.0
2021-01-13 20:36:00.500,1.0
2021-01-13 20:36:30.500,1.0
2021-01-13 20:37:00.500,1.0
2021-01-13 20:37:30.500,1.0
2021-01-13 20:38:00.500,1.0
2021-01-13 20:38:30.500,1.0
2021-01-13 20:39:00.500,1.0
2021-01-13 20:39:30.500,1.0
2021-01-13 20:40:00.500,1.0
2021-01-13 20:40:30.500,1.0
2021-01-13 20:41:00.500,1.0
2021-01-13 20:41:30.500,1.0
2021-01-13 20:42:00.500,1.0
2021-01-13 20:42:30.500,1.0
2021-01-13 20:43:00.500,1.0
2021-01-13 20:43:30.500,1.0
2021-01-13 20:44:00.500,1.0
2021-01-13 20:44:30.500,1.0
2021-01-13 20:45:00.500,1.0
2021-01-13 20:45:30.500,1.0
2021-01-13 20:46:00.500,1.0
2021-01-13 20:46:30.500,1.0
2021-01-13 20:47:00.500,1.0
2021-01-13 20:47:30.500,1.0
2021-01-13 20:48:00.500,1.0
2021-01-13 20:48:30.500,1.0
2021-01-13 20:49:00.500,1.0
2021-01-13 20:49:30.500,1.0
2021-01-13 20:50:00.500,1.0
2021-01-13 20:50:30.500,1.0
2021-01-13 20:51:00.500,1.0
2021-01-13 20:51:30.500,1.0
2021-01-13 20:52:00.500,1.0
2021-01-13 20:52:30.500,1.0
2021-01-13 20:53:00.500,1.0
2021-01-13 20:53:30.500,1.0
2021-01-13 20:54:00.500,1.0
2021-01-13 20:54:30.500,1.0
2021-01-13 20:55:00.500,1.0
2021-01-13 20:55:30.500,1.0
2021-01-13 20:56:00.500,1.0
2021-01-13 20:56:30.500,1.0
2021-01-13 20:57:00.500,1.0
2021-01-13 20:57:30.500,1.0
2021-01-13 20:58:00.500,1.0
2021-01-13 20:58:30.500,1.0
2021-01-13 20:59:00.500,1.0
2021-01-13 20:59:30.500,1.0
2021-01-13 21:00:00.500,1.0
2021-01-13 21:00:30.500,1.0
2021-01-13 21:01:00.500,1.0
2021-01-13 21:01:30.500,1.0
2021-01-13 21:02:00.500,1.0
2021-01-13 21:02:30.500,1.0
2021-01-13 21:03:00.500,1.0
2021-01-13 21:03:30.500,1.0
2021-01-13 21:04:00.500,1.0
2021-01-13 21:04:30.500,0.0
2021-01-13 21:05:00.500,0.0
2021-01-13 21:05:30.500,0.0
2021-01-13 21:06:00.500,0.0
2021-01-13 21:06:30.500,0.0
2021-01-13 21:07:00.500,0.0
2021-01-13 21:07:30.500,0.0
2021-01-13 21:08:00.500,1.0
2021-01-13 21:08:30.500,1.0
2021-01-13 21:09:00.500,1.0
2021-01-13 21:09:30.500,1.0
2021-01-13 21:10:00.500,1.0
2021-01-13 21:10:30.500,1.0
2021-01-13 21:11:00.500,1.0
2021-01-13 21:11:30.500,1.0
2021-01-13 21:12:00.500,1.0
2021-01-13 21:12:30.500,1.0
2021-01-13 21:13:00.500,1.0
2021-01-13 21:13:30.500,1.0
2021-01-13 21:14:00.500,1.0
2021-01-13 21:14:30.500,1.0
2021-01-13 21:15:00.500,1.0
2021-01-13 21:15:30.500,1.0
2021-01-13 21:16:00.500,1.0
2021-01-13 21:16:30.500,1.0
2021-01-13 21:17:00.500,1.0
2021-01-13 21:17:30.500,1.0
2021-01-13 21:18:00.500,1.0
2021-01-13 21:18:30.500,1.0
2021-01-13 21:19:00.500,1.0
2021-01-13 21:19:30.500,0.0
2021-01-13 21:20:00.500,0.0
2021-01-13 21:20:30.500,1.0
2021-01-13 21:21:00.500,1.0
2021-01-13 21:21:30.500,1.0
2021-01-13 21:22:00.500,1.0
2021-01-13 21:22:30.500,1.0
2021-01-13 21:23:00.500,1.0
2021-01-13 21:23:30.500,1.0
2021-01-13 21:24:00.500,0.0
2021-01-13 21:24:30.500,0.0
2021-01-13 21:25:00.500,0.0
2021-01-13 21:25:30.500,1.0
2021-01-13 21:26:00.500,1.0
2021-01-13 21:26:30.500,1.0
2021-01-13 21:27:00.500,1.0
2021-01-13 21:27:30.500,1.0
2021-01-13 21:28:00.500,1.0
2021-01-13 21:28:30.500,1.0
2021-01-13 21:29:00.500,1.0
2021-01-13 21:29:30.500,1.0
2021-01-13 21:30:00.500,1.0
2021-01-13 21:30:30.500,1.0
2021-01-13 21:31:00.500,1.0
2021-01-13 21:31:30.500,1.0
2021-01-13 21:32:00.500,1.0
2021-01-13 21:32:30.500,1.0
2021-01-13 21:33:00.500,1.0
2021-01-13 21:33:30.500,1.0
2021-01-13 21:34:00.500,1.0
2021-01-13 21:34:30.500,1.0
2021-01-13 21:35:00.500,1.0
2021-01-13 21:35:30.500,1.0
2021-01-13 21:36:00.500,1.0
2021-01-13 21:36:30.500,1.0
2021-01-13 21:37:00.500,1.0
2021-01-13 21:37:30.500,1.0
2021-01-13 21:38:00.500,1.0
2021-01-13 21:38:30.500,1.0
2021-01-13 21:39:00.500,1.0
2021-01-13 21:39:30.500,1.0
2021-01-13 21:40:00.500,1.0
2021-01-13 21:40:30.500,1.0
2021-01-13 21:41:00.500,1.0
2021-01-13 21:41:30.500,1.0
2021-01-13 21:42:00.500,1.0
2021-01-13 21:42:30.500,1.0
2021-01-13 21:43:00.500,1.0
2021-01-13 21:43:30.500,1.0
2021-01-13 21:44:00.500,1.0
2021-01-13 21:44:30.500,1.0
2021-01-13 21:45:00.500,1.0
2021-01-13 21:45:30.500,1.0
2021-01-13 21:46:00.500,1.0
2021-01-13 21:46:30.500,1.0
2021-01-13 21:47:00.500,1.0
2021-01-13 21:47:30.500,1.0
2021-01-13 21:48:00.500,1.0
2021-01-13 21:48:30.500,1.0
2021-01-13 21:49:00.500,1.0
2021-01-13 21:49:30.500,1.0
2021-01-13 21:50:00.500,1.0
2021-01-13 21:50:30.500,1.0
2021-01-13 21:51:00.500,1.0
2021-01-13 21:51:30.500,1.0
2021-01-13 21:52:00.500,1.0
2021-01-13 21:52:30.500,1.0
2021-01-13 21:53:00.500,1.0
2021-01-13 21:53:30.500,1.0
2021-01-13 21:54:00.500,1.0
2021-01-13 21:54:30.500,1.0
2021-01-13 21:55:00.500,1.0
2021-01-13 21:55:30.500,1.0
2021-01-13 21:56:00.500,1.0
2021-01-13 21:56:30.500,1.0
2021-01-13 21:57:00.500,1.0
2021-01-13 21:57:30.500,1.0
2021-01-13 21:58:00.500,1.0
2021-01-13 21:58:30.500,1.0
2021-01-13 21:59:00.500,1.0
2021-01-13 21:59:30.500,1.0
2021-01-13 22:00:00.500,1.0
2021-01-13 22:00:30.500,1.0
2021-01-13 22:01:00.500,1.0
2021-01-13 22:01:30.500,1.0
2021-01-13 22:02:00.500,1.0
2021-01-13 22:02:30.500,1.0
2021-01-13 22:03:00.500,1.0
2021-01-13 22:03:30.500,1.0
2021-01-13 22:04:00.500,1.0
2021-01-13 22:04:30.500,1.0
2021-01-13 22:05:00.500,1.0
2021-01-13 22:05:30.500,1.0
2021-01-13 22:06:00.500,1.0
2021-01-13 22:06:30.500,1.0
2021-01-13 22:07:00.500,1.0
2021-01-13 22:07:30.500,1.0
2021-01-13 22:08:00.500,1.0
2021-01-13 22:08:30.500,1.0
2021-01-13 22:09:00.500,1.0
2021-01-13 22:09:30.500,1.0
2021-01-13 22:10:00.500,1.0
2021-01-13 22:10:30.500,1.0
2021-01-13 22:11:00.500,1.0
2021-01-13 22:11:30.500,1.0
2021-01-13 22:12:00.500,1.0
2021-01-13 22:12:30.500,1.0
2021-01-13 22:13:00.500,1.0
2021-01-13 22:13:30.500,1.0
2021-01-13 22:14:00.500,1.0
2021-01-13 22:14:30.500,1.0
2021-01-13 22:15:00.500,1.0
2021-01-13 22:15:30.500,1.0
2021-01-13 22:16:00.500,1.0
2021-01-13 22:16:30.500,1.0
2021-01-13 22:17:00.500,1.0
2021-01-13 22:17:30.500,1.0
2021-01-13 22:18:00.500,1.0
2021-01-13 22:18:30.500,1.0
2021-01-13 22:19:00.500,1.0
2021-01-13 22:19:30.500,1.0
2021-01-13 22:20:00.500,1.0
2021-01-13 22:20:30.500,1.0
2021-01-13 22:21:00.500,1.0
2021-01-13 22:21:30.500,1.0
2021-01-13 22:22:00.500,1.0
2021-01-13 22:22:30.500,1.0
2021-01-13 22:23:00.500,1.0
2021-01-13 22:23:30.500,1.0
2021-01-13 22:24:00.500,1.0
2021-01-13 22:24:30.500,1.0
2021-01-13 22:25:00.500,1.0
2021-01-13 22:25:30.500,1.0
2021-01-13 22:26:00.500,1.0
2021-01-13 22:26:30.500,1.0
2021-01-13 22:27:00.500,1.0
2021-01-13 22:27:30.500,1.0
2021-01-13 22:28:00.500,1.0
2021-01-13 22:28:30.500,1.0
2021-01-13 22:29:00.500,1.0
2021-01-13 22:29:30.500,1.0
2021-01-13 22:30:00.500,1.0
2021-01-13 22:30:30.500,1.0
2021-01-13 22:31:00.500,1.0
2021-01-13 22:31:30.500,1.0
2021-01-13 22:32:00.500,1.0
2021-01-13 22:32:30.500,1.0
2021-01-13 22:33:00.500,1.0
2021-01-13 22:33:30.500,1.0
2021-01-13 22:34:00.500,1.0
2021-01-13 22:34:30.500,1.0
2021-01-13 22:35:00.500,1.0
2021-01-13 22:35:30.500,1.0
2021-01-13 22:36:00.500,1.0
2021-01-13 22:36:30.500,1.0
2021-01-13 22:37:00.500,1.0
2021-01-13 22:37:30.500,1.0
2021-01-13 22:38:00.500,1.0
2021-01-13 22:38:30.500,1.0
2021-01-13 22:39:00.500,1.0
2021-01-13 22:39:30.500,1.0
2021-01-13 22:40:00.500,1.0
2021-01-13 22:40:30.500,1.0
